 src_bytes, service, dst_bytes, diff_srv_rate, flag, same_srv_rate, dst_host_srv_count, dst_host_same_srv_rate, dst_host_diff_srv_rate, dst_host_serror_rate, classification.
173,other,173,0.0,SF,1.0,17,0.89,0.11,0.0,Anormal
12,ftp_data,0,0.0,SF,1.0,8,1.0,0.0,0.0,Anormal
0,telnet,0,0.0,S0,1.0,86,0.34,0.01,1.0,Anormal
0,ftp_data,0,0.06,S0,0.52,56,0.22,0.02,0.97,Anormal
0,telnet,15,0.0,RSTO,1.0,77,0.34,0.05,0.0,Anormal
105,private,105,0.0,SF,1.0,189,0.99,0.01,0.0,Anormal
0,pop_3,0,0.0,S0,1.0,5,0.33,0.25,1.0,Anormal
0,telnet,44,0.0,SF,1.0,248,0.97,0.02,0.33,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.05,Anormal
28,pop_3,93,0.0,SF,1.0,210,0.82,0.02,0.0,Anormal
1032,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
28,pop_3,93,0.0,SF,1.0,242,0.95,0.02,0.0,Anormal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
45,domain_u,45,0.0,SF,1.0,254,1.0,0.01,0.0,normal
32,pop_3,93,0.0,SF,1.0,22,1.0,0.0,0.0,Anormal
55,private,56,0.0,SF,1.0,255,1.0,0.0,0.0,normal
124,telnet,174,0.0,SF,1.0,207,0.81,0.02,0.0,Anormal
0,telnet,44,0.0,SF,1.0,169,0.66,0.03,0.33,Anormal
0,other,0,1.0,S0,0.0,1,0.0,1.0,0.03,Anormal
126,telnet,174,0.0,SF,1.0,128,0.5,0.02,0.0,Anormal
160,ftp,595,0.0,SF,1.0,92,0.36,0.03,0.02,Anormal
0,telnet,12,0.0,RSTO,1.0,33,0.13,0.02,0.0,Anormal
1,other,1,1.0,SF,0.02,1,0.0,0.69,0.0,Anormal
0,telnet,44,0.0,SF,1.0,239,0.94,0.02,0.27,Anormal
105,private,147,0.0,SF,0.0,254,1.0,0.01,0.0,normal
44,domain_u,115,0.0,SF,1.0,240,0.94,0.01,0.0,normal
310,http,2698,0.0,SF,1.0,239,0.94,0.02,0.0,normal
0,iso_tsap,0,0.06,REJ,0.05,13,0.05,0.07,0.0,Anormal
43,domain_u,43,0.0,SF,1.0,246,0.96,0.01,0.0,normal
44,domain_u,44,0.0,SF,1.0,254,1.0,0.01,0.0,normal
199,http,910,0.0,SF,1.0,153,1.0,0.0,0.0,normal
52,private,50,0.0,SF,1.0,255,1.0,0.0,0.0,normal
43,domain_u,76,0.0,SF,1.0,255,1.0,0.0,0.0,normal
81,ftp_data,0,0.0,SF,1.0,159,0.62,0.02,0.0,normal
2599,smtp,293,0.5,SF,0.75,244,0.96,0.04,0.0,Anormal
0,telnet,44,0.0,SF,1.0,228,0.89,0.02,0.33,Anormal
283618,ftp_data,0,0.0,SF,1.0,13,1.0,0.0,0.0,Anormal
192,ftp_data,0,0.0,SF,1.0,1,0.0,0.02,0.0,normal
0,iso_tsap,0,0.06,REJ,0.06,16,0.06,0.06,0.0,Anormal
1,other,1,1.0,SF,0.0,1,0.0,1.0,0.0,Anormal
190,ftp_data,0,0.0,SF,1.0,2,1.0,0.0,0.0,normal
55744,http,0,0.0,RSTR,1.0,255,1.0,0.0,0.0,Anormal
0,private,0,0.06,S0,0.02,3,0.03,0.08,1.0,Anormal
53,private,53,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,uucp,0,0.07,RSTO,0.07,8,0.03,0.06,0.0,Anormal
164,ftp,601,0.0,SF,1.0,3,0.01,0.15,0.0,Anormal
0,private,0,1.0,REJ,0.0,1,0.0,0.95,0.16,Anormal
2599,smtp,293,0.0,SF,1.0,169,0.66,0.13,0.0,Anormal
0,private,0,0.0,RSTR,1.0,1,0.0,0.51,0.0,Anormal
32,pop_3,93,0.0,SF,1.0,242,0.95,0.02,0.0,Anormal
1,private,1,1.0,SF,0.02,1,0.0,0.6,0.0,Anormal
32,pop_3,93,0.0,SF,1.0,44,0.96,0.04,0.0,Anormal
0,link,0,0.06,REJ,0.07,19,0.07,0.07,0.0,Anormal
1734,telnet,3196,0.0,SF,1.0,24,0.1,0.02,0.0,Anormal
0,bgp,0,0.05,S0,0.1,11,0.04,0.06,1.0,Anormal
54,private,50,0.0,SF,1.0,255,1.0,0.0,0.0,normal
126,telnet,174,0.0,SF,1.0,131,0.51,0.02,0.0,Anormal
54540,http,7300,0.0,RSTR,1.0,255,1.0,0.0,0.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.0,Anormal
105,private,147,0.0,SF,1.0,252,0.99,0.01,0.0,Anormal
32,pop_3,93,0.0,SF,1.0,136,0.53,0.02,0.0,Anormal
12,ftp_data,0,0.0,SF,1.0,17,1.0,0.0,0.0,Anormal
30,pop_3,93,0.0,SF,1.0,248,0.97,0.02,0.0,Anormal
147,telnet,307,0.0,SF,1.0,13,0.43,0.1,0.0,normal
0,telnet,3,0.0,RSTO,1.0,46,0.18,0.37,0.0,Anormal
0,telnet,0,0.07,S0,0.02,3,0.01,0.06,1.0,Anormal
0,netbios_dgm,0,0.06,REJ,0.01,4,0.02,0.06,0.0,Anormal
283618,ftp_data,0,0.0,SF,1.0,15,1.0,0.0,0.0,Anormal
0,private,0,1.0,REJ,0.5,1,0.0,1.0,0.0,Anormal
105,private,147,0.0,SF,1.0,235,0.99,0.01,0.0,Anormal
0,pop_3,36,1.0,RSTO,0.5,59,0.27,0.04,0.01,Anormal
151,ftp,552,0.0,S1,1.0,57,0.22,0.02,0.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,0.94,0.14,Anormal
0,telnet,0,1.0,REJ,0.5,84,0.33,0.02,0.0,Anormal
0,imap4,44,1.0,RSTO,0.5,20,0.08,0.03,0.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,0.93,0.13,Anormal
68184,http,0,0.0,RSTR,1.0,227,0.89,0.02,0.0,Anormal
323,http,272,0.0,SF,1.0,239,0.94,0.02,0.0,normal
122,telnet,174,0.0,SF,1.0,254,1.0,0.01,0.02,Anormal
283618,ftp_data,0,0.0,SF,1.0,13,1.0,0.0,0.0,Anormal
126,telnet,174,0.0,SF,1.0,254,1.0,0.01,0.01,Anormal
54540,http,8314,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
6408,ecr_i,0,0.0,SF,1.0,24,0.14,0.05,0.0,normal
0,other,0,1.0,REJ,0.0,1,0.0,0.92,0.13,Anormal
0,other,0,0.0,REJ,1.0,30,0.12,0.02,0.0,Anormal
0,ctf,0,0.07,REJ,0.04,9,0.04,0.07,0.0,Anormal
32,pop_3,93,0.0,SF,1.0,222,0.87,0.02,0.0,Anormal
0,private,0,1.0,REJ,0.01,1,0.0,0.55,0.07,Anormal
0,nnsp,0,0.06,REJ,0.13,16,0.06,0.06,0.0,Anormal
54540,http,8314,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
508,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
159,ftp,595,0.0,SF,1.0,100,0.39,0.03,0.0,Anormal
0,pop_3,0,0.0,REJ,1.0,65,0.25,0.02,0.0,Anormal
1032,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
283618,ftp_data,0,0.0,SF,1.0,14,1.0,0.0,0.0,Anormal
283618,ftp_data,0,0.0,SF,1.0,10,1.0,0.0,0.0,Anormal
0,telnet,44,0.0,SF,1.0,232,0.91,0.02,0.27,Anormal
0,telnet,44,0.0,S3,1.0,76,0.3,0.62,0.2,Anormal
0,private,0,0.0,OTH,1.0,1,0.0,0.89,0.0,Anormal
0,login,0,0.07,RSTO,0.02,2,0.01,0.06,0.0,Anormal
0,private,0,1.0,REJ,0.0,1,0.0,1.0,0.05,Anormal
54540,http,8314,0.0,RSTR,1.0,254,1.0,0.01,0.0,Anormal
0,smtp,83,1.0,SF,0.5,141,0.55,0.02,0.0,normal
303,http,2507,0.0,SF,1.0,227,0.89,0.01,0.0,normal
2599,smtp,293,0.0,SF,1.0,132,0.52,0.15,0.0,Anormal
268,http,13698,0.0,SF,1.0,255,1.0,0.0,0.03,normal
43,domain_u,43,0.0,SF,1.0,240,0.94,0.01,0.0,normal
0,private,0,1.0,REJ,0.01,1,0.0,0.51,0.07,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.11,Anormal
160,ftp,595,0.0,SF,1.0,8,0.03,0.02,0.33,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.0,Anormal
163,ftp,601,0.0,SF,1.0,9,0.04,0.02,0.81,Anormal
44,domain_u,76,0.0,SF,1.0,230,0.91,0.01,0.0,normal
2599,smtp,293,0.0,SF,1.0,243,0.95,0.05,0.0,Anormal
1,private,1,0.88,SF,0.01,1,0.0,0.9,0.0,Anormal
0,uucp_path,0,0.09,S0,0.06,10,0.04,0.09,1.0,Anormal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.05,Anormal
0,pop_3,0,1.0,REJ,0.33,61,0.25,0.14,0.0,Anormal
2599,smtp,293,0.0,SF,1.0,215,0.84,0.13,0.0,Anormal
128,telnet,174,0.0,SF,1.0,9,0.04,0.02,0.0,Anormal
146,other,105,0.0,SF,1.0,4,0.44,0.44,0.0,Anormal
0,uucp,0,1.0,REJ,0.12,2,0.02,0.33,0.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.04,Anormal
120,telnet,174,0.0,SF,1.0,254,1.0,0.01,0.01,Anormal
8,eco_i,0,0.0,SF,1.0,100,1.0,0.0,0.0,Anormal
1,other,1,1.0,SF,0.0,1,0.0,1.0,0.0,Anormal
7673,ftp_data,0,0.0,SF,1.0,19,0.15,0.11,0.0,normal
0,telnet,44,0.0,SF,1.0,190,0.75,0.02,0.38,Anormal
1,other,1,1.0,SF,0.01,1,0.0,0.76,0.0,Anormal
0,private,0,0.0,SH,1.0,1,0.01,0.99,0.99,Anormal
12,ftp_data,0,0.0,SF,1.0,7,0.88,0.25,0.0,Anormal
0,telnet,44,0.0,S3,1.0,82,0.32,0.03,0.01,Anormal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.01,Anormal
0,private,0,0.0,SH,1.0,1,0.01,1.0,1.0,Anormal
12,ftp_data,0,0.0,SF,1.0,13,1.0,0.0,0.0,Anormal
508,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
0,courier,0,0.05,REJ,0.14,20,0.08,0.06,0.0,Anormal
0,private,0,0.0,SH,1.0,1,0.02,1.0,1.0,Anormal
245,ftp_data,0,0.0,SF,1.0,16,0.14,0.06,0.0,normal
1,other,1,1.0,SF,0.0,1,0.0,1.0,0.0,Anormal
44,private,0,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
0,sunrpc,0,1.0,REJ,0.25,4,0.02,0.03,0.0,Anormal
692,smtp,395,0.0,SF,1.0,62,0.31,0.03,0.63,normal
0,iso_tsap,0,0.09,S0,0.05,7,0.03,0.09,1.0,Anormal
0,telnet,15,0.0,RSTO,1.0,89,0.34,0.02,0.0,Anormal
26,pop_3,93,0.0,SF,1.0,87,0.84,0.03,0.0,Anormal
53,private,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
1,private,0,0.56,SF,0.11,1,0.0,0.27,0.0,normal
15,pop_3,46,0.0,RSTR,1.0,219,0.86,0.02,0.0,Anormal
0,imap4,44,1.0,RSTO,0.5,48,0.19,0.03,0.01,Anormal
1480,ecr_i,0,0.0,SF,1.0,18,0.07,0.02,0.0,normal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.05,Anormal
59424,http,0,0.0,RSTR,1.0,253,0.99,0.01,0.0,Anormal
1480,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
71584,http,0,0.0,RSTR,1.0,255,1.0,0.0,0.01,Anormal
46,private,0,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
55,private,54,0.0,SF,1.0,255,1.0,0.0,0.0,normal
105,private,147,0.0,SF,1.0,76,0.99,0.03,0.0,Anormal
161,ftp,599,0.0,SF,1.0,103,0.48,0.03,0.0,Anormal
28,pop_3,93,0.0,SF,1.0,252,0.99,0.01,0.0,Anormal
0,name,0,0.06,REJ,0.06,12,0.05,0.07,0.0,Anormal
43,domain_u,43,0.01,SF,0.99,255,1.0,0.0,0.0,normal
0,telnet,15,0.0,SF,1.0,86,0.34,0.02,0.65,Anormal
0,http,0,0.06,REJ,0.01,4,0.02,0.06,0.0,Anormal
1032,ecr_i,0,0.0,SF,1.0,58,0.23,0.01,0.0,Anormal
0,telnet,44,0.0,SF,1.0,227,0.89,0.11,0.5,Anormal
42340,http,7300,0.0,RSTR,1.0,255,1.0,0.0,0.01,Anormal
105,private,146,0.0,SF,1.0,253,0.99,0.01,0.0,normal
2599,smtp,293,0.5,SF,0.75,245,0.96,0.04,0.0,Anormal
42,domain_u,128,0.0,SF,1.0,216,0.89,0.01,0.0,normal
1032,ecr_i,0,0.0,SF,1.0,35,0.14,0.83,0.14,Anormal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
0,nnsp,0,0.07,REJ,0.04,4,0.02,0.06,0.0,Anormal
0,private,0,0.0,OTH,1.0,1,0.0,1.0,0.0,Anormal
32,pop_3,93,0.0,SF,1.0,237,0.93,0.02,0.0,Anormal
125,telnet,174,0.0,SF,1.0,255,1.0,0.0,0.01,Anormal
32,pop_3,93,0.0,SF,1.0,159,0.89,0.02,0.0,Anormal
46,private,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
52,private,50,0.0,SF,1.0,255,1.0,0.0,0.0,normal
118,telnet,174,0.0,SF,1.0,122,0.48,0.02,0.0,Anormal
0,login,0,0.06,RSTO,0.16,20,0.08,0.05,0.0,Anormal
0,pop_3,0,0.67,REJ,0.33,14,0.25,0.05,0.0,Anormal
12,ftp_data,0,0.0,SF,1.0,5,1.0,0.0,0.0,Anormal
283618,ftp_data,0,0.0,SF,1.0,14,1.0,0.0,0.0,Anormal
1,private,0,0.56,SF,0.11,1,0.0,0.24,0.0,normal
0,pop_3,36,1.0,RSTO,0.33,6,0.02,0.02,0.0,Anormal
105,private,0,1.0,SF,0.5,253,0.99,0.01,0.0,normal
0,pop_3,0,1.0,REJ,0.33,60,0.26,0.07,0.0,Anormal
24,telnet,306,0.0,SF,1.0,90,0.32,0.03,0.02,Anormal
122,telnet,174,0.0,SF,1.0,154,0.6,0.02,0.0,Anormal
164,ftp,599,0.0,SF,1.0,28,0.11,0.03,0.46,Anormal
0,finger,0,0.11,RSTO,0.29,58,0.23,0.11,0.0,Anormal
44,domain_u,132,0.01,SF,0.99,254,1.0,0.01,0.0,normal
42,domain_u,73,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.48,Anormal
50,private,0,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
1480,ecr_i,0,0.0,SF,1.0,35,1.0,0.0,0.0,Anormal
0,gopher,0,0.09,S0,0.02,4,0.02,0.09,1.0,Anormal
0,telnet,15,0.0,SF,1.0,8,0.03,0.85,0.0,Anormal
28,pop_3,93,0.0,SF,1.0,250,0.98,0.01,0.0,Anormal
0,domain,0,0.06,S0,0.07,18,0.07,0.06,0.8,Anormal
228,http,269,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.0,Anormal
54540,http,8314,0.0,SF,1.0,231,0.91,0.01,0.0,Anormal
0,ftp_data,0,0.06,S0,0.04,10,0.04,0.06,1.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,0.93,0.16,Anormal
45,domain_u,128,0.02,SF,0.99,253,0.99,0.01,0.0,normal
76944,http,0,0.0,RSTR,1.0,250,0.99,0.01,0.0,Anormal
0,finger,0,0.16,S0,0.32,63,0.25,0.02,0.96,Anormal
105,private,147,0.0,SF,1.0,253,0.99,0.01,0.0,Anormal
46,domain_u,46,0.0,SF,1.0,255,1.0,0.0,0.0,normal
31,pop_3,93,0.0,SF,1.0,133,0.52,0.02,0.0,Anormal
0,courier,0,0.07,S0,0.02,2,0.01,0.06,1.0,Anormal
0,pop_3,0,1.0,SF,0.33,51,0.2,0.02,0.0,Anormal
0,imap4,0,1.0,REJ,0.5,37,0.21,0.36,0.0,Anormal
0,link,0,0.07,REJ,0.04,9,0.04,0.07,0.77,Anormal
158,ftp,593,0.0,SF,1.0,97,0.38,0.03,0.0,Anormal
54,private,51,0.0,SF,1.0,255,1.0,0.0,0.0,normal
121,telnet,174,0.0,SF,1.0,181,0.71,0.02,0.0,Anormal
0,private,0,0.0,SH,1.0,1,0.03,1.0,1.0,Anormal
0,telnet,44,0.0,SF,1.0,248,0.97,0.02,0.33,Anormal
301,http,2507,0.0,SF,1.0,229,0.9,0.02,0.0,normal
1,other,1,1.0,SF,0.02,1,0.0,0.72,0.0,Anormal
0,telnet,44,0.0,S3,1.0,86,0.34,0.59,0.24,Anormal
0,bgp,0,0.06,REJ,0.08,19,0.07,0.07,0.0,Anormal
0,private,0,1.0,REJ,0.0,1,0.0,0.93,0.07,Anormal
0,telnet,44,0.0,S3,1.0,126,0.49,0.02,0.53,Anormal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
5,other,0,0.75,SF,0.25,8,0.5,0.38,0.0,Anormal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
0,telnet,44,0.0,S3,1.0,61,0.24,0.68,0.14,Anormal
1032,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
283618,ftp_data,0,0.0,SF,1.0,19,1.0,0.0,0.0,Anormal
75484,http,0,0.0,RSTR,1.0,246,0.99,0.01,0.0,Anormal
26,ftp,157,0.0,SF,1.0,37,0.55,0.06,0.0,Anormal
54540,http,8314,0.0,SF,1.0,250,0.98,0.01,0.0,Anormal
1,private,1,0.97,SF,0.01,1,0.0,0.86,0.0,Anormal
32,pop_3,93,0.0,SF,1.0,228,0.89,0.02,0.0,Anormal
12,ftp_data,0,0.0,SF,1.0,13,0.04,0.02,0.0,Anormal
0,ctf,0,0.1,S0,0.02,2,0.01,0.09,1.0,Anormal
192,ftp_data,0,0.0,SF,1.0,30,0.15,0.1,0.0,normal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.07,Anormal
210,http,3978,0.0,SF,1.0,245,1.0,0.0,0.0,normal
162,ftp,597,0.0,SF,1.0,43,0.57,0.05,0.0,Anormal
283618,ftp_data,0,0.0,SF,1.0,16,1.0,0.0,0.0,Anormal
55,private,51,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,telnet,44,0.0,SF,1.0,175,0.69,0.03,0.33,Anormal
105,private,145,0.0,SF,1.0,254,1.0,0.01,0.0,normal
1,domain_u,1,0.93,SF,0.0,1,0.0,0.88,0.0,Anormal
0,telnet,44,0.0,S3,1.0,90,0.35,0.03,0.04,Anormal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
0,http,0,0.0,S0,1.0,245,0.96,0.01,0.18,Anormal
24,telnet,306,0.75,SF,0.5,90,0.31,0.04,0.02,Anormal
125,telnet,174,0.0,SF,1.0,31,0.12,0.02,0.0,Anormal
0,gopher,0,0.08,S0,0.06,9,0.04,0.09,1.0,Anormal
0,pop_3,36,1.0,RSTO,0.33,58,0.24,0.03,0.0,Anormal
46,domain_u,46,0.01,SF,1.0,254,1.0,0.01,0.0,normal
54,private,55,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,http,0,0.0,S0,1.0,244,0.96,0.01,0.09,Anormal
508,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
55,private,55,0.0,SF,1.0,254,1.0,0.01,0.0,normal
1480,ecr_i,0,0.0,SF,1.0,7,1.0,0.0,0.0,Anormal
54540,http,8314,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
1,private,1,0.96,SF,0.01,1,0.0,0.64,0.0,Anormal
884,ftp_data,0,0.0,SF,1.0,10,0.04,0.02,0.0,normal
7184,smtp,338,0.0,SF,1.0,164,0.64,0.03,0.0,normal
56504,http,0,0.0,RSTR,1.0,243,0.95,0.01,0.02,Anormal
0,private,0,0.0,SH,1.0,1,0.01,1.0,1.0,Anormal
0,sunrpc,0,1.0,REJ,0.25,35,0.18,0.03,0.01,Anormal
105,private,147,0.0,SF,1.0,253,0.99,0.01,0.0,Anormal
283618,ftp_data,0,0.0,SF,1.0,21,1.0,0.0,0.0,Anormal
44,domain_u,137,0.0,SF,1.0,254,1.0,0.01,0.0,normal
0,telnet,44,0.0,SF,1.0,211,0.83,0.03,0.33,Anormal
43,domain_u,74,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.06,S0,0.08,11,0.06,0.06,1.0,Anormal
8,eco_i,0,0.0,SF,1.0,42,1.0,0.0,0.0,Anormal
1,private,26,0.12,SF,0.94,27,0.11,0.59,0.01,normal
1032,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
32,pop_3,93,0.0,SF,1.0,238,0.93,0.01,0.0,Anormal
2599,smtp,293,0.67,SF,0.67,245,0.96,0.04,0.0,Anormal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.25,Anormal
26,ftp,157,0.0,SF,1.0,127,0.51,0.02,0.0,Anormal
44,domain_u,131,0.0,SF,1.0,255,1.0,0.0,0.0,normal
48,private,0,0.0,SF,1.0,253,0.99,0.01,0.0,Anormal
0,sunrpc,0,0.09,S0,0.09,17,0.07,0.09,1.0,Anormal
54,private,56,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,pop_3,0,0.0,SF,1.0,51,0.2,0.02,0.0,Anormal
0,other,0,0.0,REJ,1.0,9,0.04,0.01,0.0,Anormal
162,ftp,599,0.0,SF,1.0,9,0.04,0.49,0.1,Anormal
72564,http,0,0.0,RSTR,1.0,231,0.91,0.02,0.0,Anormal
53,private,56,0.0,SF,1.0,255,1.0,0.0,0.0,normal
54,private,51,0.0,SF,1.0,255,1.0,0.0,0.0,normal
42,domain_u,42,0.0,SF,1.0,252,0.99,0.01,0.0,normal
127,telnet,174,0.0,SF,1.0,150,0.59,0.02,0.0,Anormal
60884,http,0,0.0,RSTR,1.0,255,1.0,0.0,0.0,Anormal
1032,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
0,supdup,0,0.07,S0,0.08,9,0.04,0.06,1.0,Anormal
160,ftp,595,0.0,SF,1.0,101,0.4,0.03,0.02,Anormal
1,private,1,1.0,SF,0.02,1,0.0,0.66,0.0,Anormal
0,csnet_ns,0,0.07,REJ,0.01,3,0.01,0.08,0.0,Anormal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.8,Anormal
0,telnet,15,0.0,SF,1.0,71,0.28,0.03,0.01,Anormal
192,ftp_data,0,0.0,SF,1.0,4,0.05,0.2,0.0,normal
0,bgp,0,0.07,REJ,0.06,15,0.06,0.07,0.0,Anormal
0,telnet,44,0.0,SF,1.0,209,0.82,0.18,0.5,Anormal
161,ftp,597,0.0,SF,1.0,97,0.38,0.03,0.0,Anormal
283618,ftp_data,0,0.0,SF,1.0,38,1.0,0.0,0.0,Anormal
32,pop_3,93,0.0,SF,1.0,28,1.0,0.0,0.0,Anormal
520,ecr_i,0,0.0,SF,1.0,58,1.0,0.0,0.0,Anormal
0,other,0,0.0,REJ,1.0,40,0.16,0.02,0.0,Anormal
0,http_443,0,0.06,S0,0.06,8,0.03,0.06,1.0,Anormal
0,uucp,0,0.19,S0,0.11,4,0.02,0.17,1.0,Anormal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
60064,http,0,0.0,RSTR,1.0,255,1.0,0.0,0.02,Anormal
0,telnet,0,0.0,REJ,1.0,85,0.33,0.03,0.0,Anormal
0,time,0,0.06,RSTO,0.06,17,0.07,0.07,0.0,Anormal
190,ftp,634,1.0,SF,0.5,59,0.26,0.03,0.0,normal
1698,ftp_data,0,0.0,SF,1.0,9,0.05,0.03,0.01,normal
2599,smtp,293,0.0,SF,1.0,246,0.96,0.04,0.0,Anormal
1480,ecr_i,0,0.0,SF,1.0,15,0.5,1.0,0.0,Anormal
54,private,52,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,imap4,0,0.0,S0,1.0,67,0.34,0.03,1.0,Anormal
0,efs,0,0.06,REJ,0.08,10,0.04,0.05,0.0,Anormal
8,eco_i,0,0.0,SF,1.0,52,1.0,0.0,0.0,Anormal
0,csnet_ns,0,0.06,REJ,0.05,14,0.05,0.06,0.0,Anormal
0,sunrpc,0,0.0,REJ,1.0,21,0.08,0.03,0.02,Anormal
868,ftp_data,0,0.0,SF,1.0,23,1.0,0.0,0.0,normal
0,uucp_path,0,0.07,REJ,0.02,4,0.02,0.07,0.0,Anormal
18,eco_i,0,0.0,SF,1.0,13,1.0,0.0,0.0,Anormal
52,private,49,0.0,SF,1.0,255,1.0,0.0,0.0,normal
2599,smtp,293,0.0,SF,1.0,99,0.39,0.14,0.0,Anormal
0,private,0,0.0,RSTR,1.0,1,0.0,0.66,0.0,Anormal
1,private,0,0.14,SF,0.14,3,0.01,0.56,0.0,normal
160,ftp,599,0.0,SF,1.0,24,0.09,0.02,0.02,Anormal
32,pop_3,93,0.0,SF,1.0,54,0.95,0.04,0.0,Anormal
52,pop_3,1566,0.0,SF,1.0,4,0.2,0.6,0.0,normal
0,telnet,44,0.0,S3,1.0,133,0.52,0.02,0.53,Anormal
0,private,0,0.0,RSTR,1.0,1,0.0,0.16,0.0,Anormal
0,other,0,0.98,REJ,0.0,1,0.0,0.96,0.0,Anormal
1,private,0,0.76,SF,0.01,1,0.0,0.51,0.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.05,Anormal
0,netbios_ssn,0,0.07,REJ,0.08,18,0.07,0.07,0.0,Anormal
1,private,0,0.87,SF,0.04,5,0.02,0.97,0.0,normal
1032,ecr_i,0,0.0,SF,1.0,165,0.91,0.01,0.0,Anormal
55,private,57,0.0,SF,1.0,255,1.0,0.0,0.0,normal
246,http,6530,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,telnet,0,0.0,REJ,1.0,86,0.34,0.03,0.0,Anormal
6932,ftp_data,0,0.0,SF,1.0,5,0.14,0.08,0.0,normal
122,telnet,174,0.0,SF,1.0,251,0.98,0.01,0.0,Anormal
48,ftp_data,0,0.0,SF,1.0,6,0.03,0.06,0.0,normal
27,pop_3,93,0.0,SF,1.0,65,0.96,0.03,0.0,Anormal
373,ftp_data,0,0.0,SF,1.0,121,0.63,0.03,0.01,normal
53584,http,0,0.0,RSTR,1.0,255,1.0,0.0,0.0,Anormal
127,telnet,174,0.0,SF,1.0,180,0.71,0.02,0.0,Anormal
162,ftp,597,0.0,SF,1.0,5,0.71,0.29,0.0,Anormal
0,pop_3,36,1.0,RSTO,0.33,61,0.26,0.26,0.0,Anormal
0,other,0,0.0,REJ,1.0,38,0.15,0.02,0.0,Anormal
1032,ecr_i,0,0.0,SF,1.0,25,0.1,0.01,0.0,Anormal
60884,http,0,0.0,RSTR,1.0,253,0.99,0.01,0.0,Anormal
126,telnet,174,0.0,SF,1.0,254,1.0,0.01,0.01,Anormal
46,private,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
1,telnet,15,0.0,S3,1.0,42,0.16,0.74,0.07,Anormal
0,sunrpc,0,0.0,REJ,1.0,51,0.16,0.06,0.0,Anormal
12,ftp_data,0,0.0,SF,1.0,30,1.0,0.0,0.0,Anormal
508,ecr_i,0,0.0,SF,1.0,172,0.67,0.02,0.0,Anormal
2599,smtp,293,0.0,SF,1.0,246,0.96,0.04,0.0,Anormal
