 src_bytes, service, dst_bytes, diff_srv_rate, flag, same_srv_rate, dst_host_srv_count, dst_host_same_srv_rate, dst_host_diff_srv_rate, dst_host_serror_rate, classification.
0,telnet,3,0.75,RSTO,0.5,101,0.4,0.02,0.0,Anormal
339,http,284,0.0,SF,1.0,230,0.9,0.01,0.0,normal
326,http,194,0.0,SF,1.0,255,1.0,0.0,0.0,normal
54540,http,8314,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
204,http,538,0.0,SF,1.0,217,1.0,0.0,0.0,normal
32,pop_3,93,0.0,SF,1.0,217,0.92,0.01,0.0,Anormal
216,http,1487,0.0,SF,1.0,255,1.0,0.0,0.0,normal
55,private,51,0.0,SF,1.0,255,1.0,0.0,0.0,normal
213,http,124,0.0,SF,1.0,255,1.0,0.0,0.0,normal
568,smtp,386,0.0,SF,1.0,28,0.11,0.79,0.0,normal
160,ftp,595,0.0,SF,1.0,104,0.41,0.03,0.02,Anormal
0,private,0,0.07,REJ,0.01,3,0.01,0.08,0.0,Anormal
1,private,0,0.4,SF,0.12,7,0.03,0.65,0.0,normal
346,http,768,0.0,SF,1.0,255,1.0,0.0,0.0,normal
248,http,1773,0.0,SF,1.0,255,1.0,0.0,0.0,normal
81,ftp_data,0,0.0,SF,1.0,6,0.02,0.92,0.0,normal
0,private,0,0.07,REJ,0.0,1,0.0,0.08,0.0,Anormal
158,ftp,593,0.0,SF,1.0,100,0.39,0.03,0.0,Anormal
4034,smtp,332,0.0,SF,1.0,153,0.8,0.02,0.0,normal
325,http,833,0.0,SF,1.0,255,1.0,0.0,0.0,normal
161,ftp,597,0.0,SF,1.0,105,0.41,0.03,0.0,Anormal
241,http,1894,0.0,SF,1.0,255,1.0,0.0,0.01,normal
245,http,2194,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,netstat,0,0.07,REJ,0.01,3,0.01,0.08,0.0,Anormal
12,ftp_data,0,0.0,SF,1.0,13,1.0,0.0,0.0,Anormal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
30,pop_3,217,0.0,SF,1.0,11,0.04,0.03,0.0,Anormal
0,private,0,0.07,REJ,0.03,3,0.01,0.06,0.0,Anormal
335,http,1365,0.0,SF,1.0,255,1.0,0.0,0.0,normal
192,ftp_data,0,0.0,SF,1.0,30,0.15,0.1,0.0,normal
32,pop_3,93,0.0,SF,1.0,146,0.88,0.02,0.0,Anormal
121,telnet,174,0.0,SF,1.0,255,1.0,0.0,0.01,Anormal
26,pop_3,93,0.0,SF,1.0,63,0.95,0.03,0.0,Anormal
0,http,0,0.08,S0,0.62,68,0.27,0.02,0.97,Anormal
0,private,0,0.06,S0,0.03,7,0.03,0.06,1.0,Anormal
325,http,370,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,iso_tsap,0,0.06,S0,0.03,8,0.03,0.06,1.0,Anormal
199,http,11107,0.0,SF,1.0,255,1.0,0.0,0.0,normal
1,private,0,0.56,SF,0.11,1,0.0,0.24,0.0,normal
39420,http,7300,0.0,RSTR,1.0,239,0.94,0.01,0.0,Anormal
62344,http,0,0.0,RSTR,1.0,255,1.0,0.0,0.0,Anormal
275,http,8049,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,echo,0,0.09,S0,0.01,2,0.01,0.12,1.0,Anormal
313,http,14927,0.0,SF,1.0,255,1.0,0.0,0.0,normal
1,private,0,0.32,SF,0.38,54,0.21,0.59,0.0,normal
54540,http,8314,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
298,http,2124,0.0,SF,1.0,255,1.0,0.0,0.0,normal
30,pop_3,93,0.0,SF,1.0,229,0.9,0.02,0.0,Anormal
0,private,0,0.06,REJ,0.12,16,0.06,0.06,0.0,Anormal
248,http,4750,0.0,SF,1.0,221,1.0,0.0,0.0,normal
54540,http,8314,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
0,private,0,1.0,REJ,0.0,1,0.0,1.0,0.05,Anormal
0,mtp,0,0.06,REJ,0.07,20,0.08,0.06,0.0,Anormal
211,http,3200,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.08,S0,0.03,6,0.02,0.08,1.0,Anormal
1315,smtp,330,0.0,SF,1.0,148,0.62,0.03,0.0,normal
296,http,3616,0.0,SF,1.0,214,1.0,0.0,0.0,normal
32,pop_3,93,0.0,SF,1.0,24,1.0,0.0,0.0,Anormal
0,private,0,0.0,OTH,1.0,1,0.0,1.0,0.0,Anormal
226,http,2159,0.0,SF,1.0,251,1.0,0.0,0.0,normal
0,nnsp,0,0.07,REJ,0.03,3,0.01,0.06,0.0,Anormal
242,http,4539,0.0,SF,1.0,151,1.0,0.0,0.0,normal
0,finger,334,1.0,S2,0.01,3,0.01,0.32,0.06,Anormal
0,private,0,0.07,REJ,0.01,2,0.01,0.07,0.0,Anormal
1,private,1,0.3,SF,0.1,1,0.0,0.21,0.0,Anormal
201,http,417,0.0,SF,1.0,255,1.0,0.0,0.0,normal
55,private,56,0.0,SF,1.0,255,1.0,0.0,0.0,normal
227,http,2304,0.0,SF,1.0,255,1.0,0.0,0.0,normal
204,http,1127,0.0,SF,1.0,255,1.0,0.0,0.0,normal
189,ftp,541,0.0,SF,1.0,1,1.0,0.0,0.0,Anormal
286,http,4798,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.07,S0,0.08,20,0.08,0.07,1.0,Anormal
146,other,105,0.0,SF,1.0,2,0.01,0.06,0.0,normal
641,ftp_data,0,0.0,SF,1.0,10,0.04,0.03,0.0,normal
204,http,889,0.0,SF,1.0,1,1.0,0.0,0.0,normal
0,telnet,15,0.0,S2,1.0,73,0.29,0.02,0.72,Anormal
0,private,0,0.07,REJ,0.14,16,0.06,0.06,0.0,Anormal
46,domain_u,132,0.0,SF,1.0,139,0.66,0.01,0.0,normal
1032,ecr_i,0,0.0,SF,1.0,139,0.55,0.43,0.09,Anormal
348,http,1646,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.07,REJ,0.06,15,0.06,0.07,0.0,Anormal
44,domain_u,139,0.0,SF,1.0,255,1.0,0.0,0.0,normal
297,http,4894,0.0,SF,1.0,255,1.0,0.0,0.0,normal
32,pop_3,93,0.0,SF,1.0,245,0.96,0.02,0.0,Anormal
29194,smtp,334,0.0,SF,1.0,182,0.71,0.03,0.0,normal
139,http,28842,0.0,S1,1.0,255,1.0,0.0,0.0,normal
333,http,313,0.0,SF,1.0,249,1.0,0.0,0.0,normal
72564,http,0,0.0,RSTR,1.0,233,0.91,0.02,0.0,Anormal
0,domain,0,0.09,S0,0.01,2,0.01,0.09,1.0,Anormal
0,private,0,0.06,REJ,0.06,18,0.07,0.07,0.0,Anormal
305,http,1745,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,csnet_ns,0,0.07,S0,0.05,6,0.02,0.06,1.0,Anormal
282,http,598,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,telnet,44,0.0,S3,1.0,136,0.53,0.43,0.42,Anormal
0,finger,0,0.3,S0,0.3,64,0.25,0.02,0.97,Anormal
30,pop_3,93,0.0,SF,1.0,228,0.89,0.04,0.0,Anormal
222,http,5482,0.0,SF,1.0,245,1.0,0.0,0.0,normal
0,imap4,44,1.0,RSTO,0.33,59,0.24,0.2,0.0,Anormal
122,telnet,174,0.0,SF,1.0,144,0.56,0.02,0.0,Anormal
0,other,0,1.0,S0,0.0,1,0.0,1.0,0.05,Anormal
0,other,0,0.67,REJ,0.33,20,0.08,0.01,0.0,Anormal
248,http,1534,0.0,SF,1.0,255,1.0,0.0,0.0,normal
126,telnet,174,0.0,SF,1.0,132,0.52,0.02,0.0,Anormal
283618,ftp_data,0,0.0,SF,1.0,12,1.0,0.0,0.0,Anormal
1480,ecr_i,0,0.0,SF,1.0,18,0.07,0.02,0.0,normal
43,domain_u,132,0.02,SF,0.99,254,1.0,0.01,0.0,normal
0,link,0,0.1,S0,0.08,12,0.05,0.1,1.0,Anormal
2784,smtp,333,0.0,SF,1.0,183,0.84,0.09,0.0,normal
0,private,0,0.17,S0,0.02,1,0.0,0.15,1.0,Anormal
26,ftp,157,0.0,SF,1.0,59,0.46,0.03,0.0,Anormal
300,http,406,0.0,SF,1.0,255,1.0,0.0,0.0,normal
332,http,957,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.06,REJ,0.03,6,0.02,0.07,0.0,Anormal
0,sunrpc,0,1.0,REJ,0.25,51,0.18,0.1,0.0,Anormal
305,http,263,0.0,SF,1.0,255,1.0,0.0,0.0,normal
12,ftp_data,0,0.0,SF,1.0,30,1.0,0.0,0.0,Anormal
47,private,0,0.0,SF,1.0,253,0.99,0.01,0.0,Anormal
230,http,1064,0.0,SF,1.0,255,1.0,0.0,0.0,normal
45,domain_u,80,0.0,SF,1.0,234,0.92,0.01,0.0,normal
29,domain_u,29,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,Z39_50,0,0.06,REJ,0.05,13,0.05,0.07,0.0,Anormal
170,http,623,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,telnet,44,0.0,SF,1.0,227,0.89,0.02,0.27,Anormal
41,private,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
303,http,308,0.0,SF,1.0,255,1.0,0.0,0.0,normal
54540,http,8314,0.0,RSTR,1.0,255,1.0,0.0,0.0,Anormal
215,http,16318,0.0,SF,1.0,255,1.0,0.0,0.0,normal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
0,private,0,0.06,REJ,0.12,17,0.39,0.07,0.0,Anormal
283618,ftp_data,0,0.0,SF,1.0,2,1.0,0.0,0.0,Anormal
331,http,1249,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,imap4,44,1.0,RSTO,0.33,36,0.24,0.11,0.0,Anormal
1302,smtp,385,0.0,SF,1.0,100,0.28,0.02,0.0,normal
0,remote_job,0,0.06,REJ,0.05,13,0.05,0.06,0.0,Anormal
0,private,0,0.05,REJ,0.2,20,0.08,0.05,0.0,Anormal
1589,telnet,36386,0.0,SF,1.0,4,0.22,0.17,0.0,Anormal
0,private,0,0.07,REJ,0.01,3,0.01,0.07,0.0,Anormal
22,ftp_data,0,0.0,SF,1.0,38,0.15,0.03,0.0,normal
0,telnet,44,0.0,SF,1.0,229,0.9,0.11,0.5,Anormal
20,eco_i,0,0.0,SF,1.0,194,1.0,0.0,0.0,Anormal
1690,ftp_data,0,0.0,SF,1.0,8,0.03,0.07,0.97,normal
0,pop_3,36,1.0,RSTO,0.33,60,0.24,0.05,0.0,Anormal
220,http,7178,0.0,SF,1.0,255,1.0,0.0,0.0,normal
32,pop_3,93,0.0,SF,1.0,134,0.53,0.02,0.0,Anormal
18,eco_i,0,0.0,SF,1.0,80,1.0,0.0,0.0,Anormal
246,http,58844,0.0,SF,1.0,255,1.0,0.0,0.0,normal
12,ftp_data,0,0.0,SF,1.0,17,1.0,0.0,0.0,Anormal
2599,smtp,293,0.0,SF,1.0,205,0.8,0.13,0.0,Anormal
1,private,0,0.61,SF,0.07,8,0.03,0.79,0.0,normal
160,ftp,599,0.0,SF,1.0,77,0.3,0.03,0.03,Anormal
0,http,0,0.1,REJ,0.34,57,0.22,0.11,0.0,Anormal
54540,http,8314,0.0,SF,1.0,255,1.0,0.0,0.01,Anormal
28,pop_3,93,0.0,SF,1.0,239,0.94,0.02,0.0,Anormal
327,http,1584,0.0,SF,1.0,255,1.0,0.0,0.0,normal
235,http,2263,0.0,SF,1.0,255,1.0,0.0,0.01,normal
52,private,54,0.0,SF,1.0,255,1.0,0.0,0.0,normal
313,http,1966,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.06,REJ,0.05,14,0.05,0.07,0.0,Anormal
124,telnet,176,0.0,RSTO,1.0,254,1.0,0.01,0.02,Anormal
224,http,1455,0.0,SF,1.0,119,1.0,0.0,0.0,normal
0,sunrpc,0,0.8,REJ,0.2,42,0.17,0.05,0.0,Anormal
32,pop_3,93,0.0,SF,1.0,22,1.0,0.0,0.0,Anormal
283618,ftp_data,0,1.0,SF,0.5,19,0.07,0.02,0.0,Anormal
203,http,2139,0.0,SF,1.0,255,1.0,0.0,0.0,normal
230,http,3090,0.0,SF,1.0,255,1.0,0.0,0.0,normal
52,private,49,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.05,Anormal
0,private,0,0.06,REJ,0.13,15,0.06,0.05,0.0,Anormal
441,http,199,0.0,SF,1.0,252,0.99,0.01,0.0,normal
41,private,0,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
254,http,7626,0.0,SF,1.0,255,1.0,0.0,0.0,normal
55,private,56,0.0,SF,1.0,255,1.0,0.0,0.0,normal
1480,ecr_i,0,0.0,SF,1.0,31,1.0,0.0,0.0,Anormal
0,private,0,0.06,REJ,0.0,1,0.0,0.07,0.0,Anormal
320,http,340,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,telnet,44,0.0,S3,1.0,149,0.58,0.38,0.47,Anormal
231,http,2507,0.0,SF,1.0,249,0.98,0.01,0.0,normal
231,http,54563,0.0,SF,1.0,251,1.0,0.0,0.0,normal
26,ftp,157,0.0,SF,1.0,51,0.53,0.04,0.0,Anormal
198,http,765,0.0,SF,1.0,255,1.0,0.0,0.0,normal
24,telnet,1192,0.0,SF,1.0,96,0.36,0.03,0.05,Anormal
0,private,0,0.08,REJ,0.05,11,0.04,0.08,0.0,Anormal
0,private,0,0.07,S0,0.07,9,0.04,0.07,0.98,Anormal
231,http,11802,0.0,SF,1.0,255,1.0,0.0,0.0,normal
27,pop_3,93,0.0,SF,1.0,69,0.94,0.03,0.0,Anormal
54540,http,8314,0.0,SF,1.0,255,1.0,0.0,0.01,Anormal
0,courier,0,0.07,S0,0.02,2,0.01,0.06,1.0,Anormal
194,http,383,0.0,SF,1.0,255,1.0,0.0,0.0,normal
181,http,6174,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,finger,0,0.06,S0,0.05,10,0.04,0.07,1.0,Anormal
60884,http,1,0.0,RSTR,1.0,253,0.99,0.01,0.01,Anormal
228,http,30900,0.0,SF,1.0,233,1.0,0.0,0.0,normal
0,telnet,44,0.0,SF,1.0,239,0.94,0.02,0.27,Anormal
220,http,1434,0.0,SF,1.0,255,1.0,0.0,0.0,normal
121,telnet,174,0.0,SF,1.0,254,1.0,0.01,0.02,Anormal
508,ecr_i,0,0.0,SF,1.0,114,0.48,0.02,0.0,Anormal
0,private,0,0.06,REJ,0.09,12,0.05,0.05,0.0,Anormal
0,telnet,0,0.0,S0,1.0,69,0.85,0.02,0.85,Anormal
1032,ecr_i,0,0.0,SF,1.0,84,0.33,0.01,0.0,Anormal
20,eco_i,0,0.0,SF,1.0,148,1.0,0.0,0.0,Anormal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
1176,smtp,330,0.0,SF,1.0,42,0.79,0.29,0.0,normal
0,netbios_ns,0,0.06,S0,0.03,8,0.03,0.06,1.0,Anormal
309,http,306,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.06,REJ,0.14,15,0.06,0.05,0.0,Anormal
163,ftp,601,0.0,SF,1.0,9,0.04,0.02,0.81,Anormal
346,http,2576,0.0,SF,1.0,255,1.0,0.0,0.0,normal
54540,http,8314,0.0,SF,1.0,253,0.99,0.01,0.0,Anormal
48,ftp_data,0,0.0,SF,1.0,81,0.89,0.11,0.0,normal
238,http,7971,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.05,REJ,0.04,9,0.04,0.05,0.0,Anormal
269,http,1121,0.0,SF,1.0,255,1.0,0.0,0.0,normal
203,http,614,0.0,SF,1.0,255,1.0,0.0,0.0,normal
293,http,662,0.0,SF,1.0,255,1.0,0.0,0.0,normal
160,ftp,599,0.0,SF,1.0,13,0.06,0.69,0.0,Anormal
105,private,147,0.0,SF,1.0,13,1.0,0.0,0.0,normal
615,ftp_data,0,0.0,SF,1.0,25,0.3,0.04,0.0,normal
162,ftp,597,0.0,SF,1.0,106,0.42,0.03,0.0,Anormal
0,telnet,44,0.0,SF,1.0,248,0.97,0.02,0.33,Anormal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.29,Anormal
415,http,9351,0.0,SF,1.0,255,1.0,0.0,0.0,normal
123,telnet,174,0.0,SF,1.0,125,0.49,0.02,0.0,Anormal
0,vmnet,0,0.06,REJ,0.08,19,0.07,0.07,0.0,Anormal
0,private,0,0.06,REJ,0.02,3,0.01,0.06,0.0,Anormal
0,telnet,15,0.0,SF,1.0,90,0.35,0.02,0.64,Anormal
0,other,0,0.0,REJ,1.0,28,0.11,0.02,0.0,Anormal
0,telnet,15,0.0,SF,1.0,89,0.35,0.02,0.64,Anormal
222,http,600,0.0,SF,1.0,232,1.0,0.0,0.0,normal
222,http,392,0.0,SF,1.0,255,1.0,0.0,0.0,normal
206,http,6805,0.0,SF,1.0,97,1.0,0.0,0.0,normal
105,private,147,0.0,SF,1.0,121,1.0,0.0,0.0,Anormal
289,http,14986,0.0,SF,1.0,161,1.0,0.0,0.0,normal
0,private,0,0.0,RSTR,1.0,1,0.0,0.09,0.0,Anormal
326,http,426,0.0,SF,1.0,255,1.0,0.0,0.0,normal
233,http,6363,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.07,REJ,0.13,16,0.06,0.06,0.0,Anormal
164,ftp,599,0.0,SF,1.0,12,0.05,0.58,0.0,Anormal
0,telnet,0,1.0,REJ,0.25,84,0.33,0.03,0.0,Anormal
289,http,2126,0.0,SF,1.0,255,1.0,0.0,0.0,normal
123,telnet,174,0.0,SF,1.0,255,1.0,0.0,0.01,Anormal
229,http,1075,0.0,SF,1.0,241,0.95,0.01,0.0,normal
0,netbios_dgm,0,0.05,REJ,0.08,19,0.07,0.07,0.0,Anormal
56504,http,1,0.0,RSTR,1.0,244,0.96,0.01,0.02,Anormal
0,private,0,0.06,S0,0.0,1,0.0,0.06,1.0,Anormal
28,pop_3,93,0.0,SF,1.0,183,0.72,0.02,0.0,Anormal
305,http,2731,0.0,SF,1.0,239,1.0,0.0,0.0,normal
0,imap4,0,0.0,S0,1.0,60,0.33,0.33,1.0,Anormal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.52,Anormal
332,http,1274,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,daytime,0,0.07,RSTO,0.0,1,0.0,0.07,0.0,Anormal
195,http,8234,0.0,SF,1.0,255,1.0,0.0,0.0,normal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
0,private,0,0.06,REJ,0.04,11,0.04,0.06,0.0,Anormal
0,time,4,0.0,SF,1.0,2,1.0,0.0,0.0,normal
218,http,7384,0.0,SF,1.0,255,1.0,0.0,0.0,normal
247,http,30644,0.0,SF,1.0,255,1.0,0.0,0.0,normal
306,http,3313,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,1.0,REJ,0.0,1,0.0,1.0,0.0,Anormal
289,http,1397,0.0,SF,1.0,251,1.0,0.0,0.0,normal
30,pop_3,217,0.0,SF,1.0,3,0.01,0.02,0.0,Anormal
195,http,1556,0.0,SF,1.0,255,1.0,0.0,0.0,normal
12,ftp_data,0,0.0,SF,1.0,4,1.0,0.0,0.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.0,Anormal
0,private,0,0.07,S0,0.04,8,0.03,0.07,1.0,Anormal
0,sunrpc,0,0.0,REJ,1.0,51,0.18,0.03,0.01,Anormal
241,http,389,0.0,SF,1.0,255,1.0,0.0,0.0,normal
302,http,15264,0.0,SF,1.0,255,1.0,0.0,0.0,normal
46,domain_u,46,0.0,SF,1.0,255,1.0,0.0,0.0,normal
105,private,146,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
57964,http,0,0.0,RSTR,1.0,253,0.99,0.01,0.01,Anormal
0,uucp_path,0,0.07,REJ,0.02,4,0.02,0.07,0.0,Anormal
252,ftp_data,0,0.0,SF,1.0,38,0.33,0.22,0.0,normal
44,domain_u,132,0.0,SF,1.0,255,1.0,0.0,0.0,normal
32,pop_3,93,0.0,SF,1.0,186,0.73,0.02,0.0,Anormal
0,whois,0,0.08,REJ,0.08,8,0.03,0.06,0.0,Anormal
0,private,0,0.06,REJ,0.14,15,0.06,0.06,0.0,Anormal
316,http,5237,0.0,SF,1.0,255,1.0,0.0,0.0,normal
26,ftp,157,0.0,SF,1.0,89,0.47,0.03,0.0,Anormal
717,smtp,336,0.0,SF,1.0,139,0.47,0.04,0.0,normal
254,http,849,0.0,SF,1.0,251,1.0,0.0,0.0,normal
0,telnet,44,0.0,S3,1.0,120,0.47,0.02,0.53,Anormal
42,private,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
1032,ecr_i,0,0.0,SF,1.0,65,0.98,0.03,0.0,Anormal
53,private,50,0.0,SF,1.0,255,1.0,0.0,0.0,normal
349,http,1412,0.0,SF,1.0,254,1.0,0.0,0.0,normal
0,private,0,0.07,REJ,0.06,7,0.03,0.06,0.0,Anormal
123,telnet,174,0.0,SF,1.0,95,0.37,0.02,0.0,Anormal
258,http,335,0.0,SF,1.0,107,1.0,0.0,0.0,normal
105,private,145,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
0,exec,0,0.06,RSTO,0.19,20,0.08,0.06,0.0,Anormal
12,ftp_data,0,0.0,SF,1.0,34,0.13,0.03,0.02,Anormal
344,http,367,0.0,SF,1.0,255,1.0,0.0,0.0,normal
2599,smtp,293,0.0,SF,1.0,247,0.97,0.04,0.0,Anormal
30,ecr_i,0,0.0,SF,1.0,4,1.0,0.0,0.0,normal
258,http,390,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.06,REJ,0.04,9,0.04,0.07,0.0,Anormal
0,telnet,15,0.0,SF,1.0,72,0.28,0.03,0.01,Anormal
0,link,0,0.07,REJ,0.04,5,0.02,0.06,0.0,Anormal
283618,ftp_data,0,0.0,SF,1.0,2,1.0,0.0,0.0,Anormal
199,http,2324,0.0,SF,1.0,255,1.0,0.0,0.0,normal
125,telnet,174,0.0,SF,1.0,254,1.0,0.01,0.02,Anormal
0,private,0,0.06,REJ,0.07,18,0.07,0.07,0.0,Anormal
54540,http,8314,0.0,SF,1.0,255,1.0,0.0,0.01,Anormal
305,http,525,0.0,SF,1.0,255,1.0,0.0,0.0,normal
322,http,1952,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.06,REJ,0.08,18,0.07,0.06,0.0,Anormal
48,private,0,0.0,SF,1.0,253,0.99,0.01,0.0,Anormal
225,http,2797,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.06,REJ,0.16,19,0.07,0.06,0.0,Anormal
0,private,0,0.06,REJ,0.08,11,0.04,0.07,0.0,Anormal
45,domain_u,114,0.0,SF,1.0,251,0.98,0.01,0.0,normal
54540,http,8314,0.0,SF,1.0,229,0.9,0.01,0.0,Anormal
184,http,353,0.0,SF,1.0,255,1.0,0.0,0.0,normal
26,pop_3,93,0.0,SF,1.0,239,0.94,0.01,0.0,Anormal
287,http,1790,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,telnet,44,0.0,SF,1.0,205,0.8,0.19,0.5,Anormal
1458,smtp,332,0.0,SF,1.0,169,0.58,0.03,0.0,normal
0,private,0,0.06,REJ,0.02,4,0.02,0.06,0.0,Anormal
0,http,0,0.06,REJ,0.01,3,0.01,0.06,0.0,Anormal
0,time,0,0.07,RSTO,0.06,6,0.02,0.06,0.0,Anormal
293,http,1965,0.0,SF,1.0,255,1.0,0.0,0.0,normal
344,http,7333,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,nntp,0,0.07,RSTO,0.02,6,0.02,0.07,0.0,Anormal
0,private,0,0.05,S0,0.09,14,0.05,0.06,1.0,Anormal
0,http,0,0.0,RSTR,1.0,1,0.0,0.35,0.0,Anormal
31,pop_3,93,0.0,SF,1.0,244,0.96,0.02,0.0,Anormal
44,domain_u,44,0.0,SF,1.0,255,1.0,0.0,0.0,normal
238,http,573,0.0,SF,1.0,255,1.0,0.0,0.0,normal
1,private,1,0.69,SF,0.01,1,0.0,0.53,0.0,Anormal
21464,http,0,0.0,RSTR,1.0,255,1.0,0.0,0.0,Anormal
232,http,2919,0.0,SF,1.0,255,1.0,0.0,0.0,normal
47,private,0,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
508,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
217,http,1811,0.0,SF,1.0,255,1.0,0.0,0.0,normal
222,http,2022,0.0,SF,1.0,255,1.0,0.0,0.0,normal
235,http,964,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,other,0,1.0,REJ,0.0,1,0.0,0.99,0.14,Anormal
400,http,6968,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,other,0,0.0,REJ,1.0,15,0.13,0.06,0.0,Anormal
508,ecr_i,0,0.0,SF,1.0,182,0.71,0.02,0.0,Anormal
158,ftp,595,0.0,SF,1.0,36,0.14,0.02,0.0,Anormal
0,private,0,1.0,REJ,0.0,1,0.0,0.93,0.14,Anormal
0,pop_3,36,1.0,RSTO,0.5,49,0.25,0.05,0.0,Anormal
0,private,0,0.07,S0,0.03,7,0.03,0.07,1.0,Anormal
295,http,1159,0.0,SF,1.0,255,1.0,0.0,0.0,normal
221,http,396,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.07,S0,0.04,10,0.04,0.08,0.04,Anormal
0,private,0,0.06,REJ,0.06,9,0.04,0.05,0.0,Anormal
320,http,2350,0.0,SF,1.0,255,1.0,0.0,0.0,normal
228,http,2239,0.0,SF,1.0,237,0.93,0.02,0.0,normal
1690,ftp_data,0,0.0,SF,1.0,39,0.15,0.05,0.0,normal
0,telnet,44,0.0,S3,1.0,54,0.21,0.7,0.11,Anormal
0,telnet,15,0.0,RSTO,1.0,58,0.23,0.02,0.0,Anormal
307,http,353,0.0,SF,1.0,255,1.0,0.0,0.0,normal
105,private,146,0.0,SF,1.0,254,1.0,0.01,0.0,normal
261,http,9308,0.0,SF,1.0,231,1.0,0.0,0.0,normal
0,telnet,15,0.75,RSTO,0.5,22,0.09,0.03,0.01,Anormal
56504,http,0,0.0,RSTR,1.0,243,0.95,0.01,0.02,Anormal
25,ftp,157,0.0,SF,1.0,9,0.31,0.14,0.0,Anormal
0,private,0,0.18,S0,0.09,3,0.01,0.17,1.0,Anormal
1032,ecr_i,0,0.0,SF,1.0,151,0.59,0.39,0.08,Anormal
164,ftp,599,0.0,SF,1.0,40,0.41,0.06,0.0,Anormal
199,http,58294,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,telnet,15,0.6,SF,0.6,46,0.18,0.04,0.0,Anormal
196,http,4048,0.0,SF,1.0,255,1.0,0.0,0.0,normal
250,http,1141,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.06,REJ,0.03,5,0.02,0.07,0.0,Anormal
18,eco_i,0,0.0,SF,1.0,12,1.0,0.0,0.0,Anormal
0,ftp,0,0.06,RSTO,0.03,9,0.04,0.07,0.0,Anormal
54,private,54,0.0,SF,1.0,255,1.0,0.0,0.0,normal
157,ftp,595,0.0,SF,1.0,41,0.16,0.02,0.0,Anormal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.12,Anormal
57964,http,0,0.0,RSTR,1.0,253,0.99,0.01,0.0,Anormal
0,private,0,0.07,S0,0.01,2,0.01,0.07,0.85,Anormal
0,private,0,0.0,RSTR,1.0,1,0.0,0.73,0.0,Anormal
